k,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9,traj_10,traj_11,traj_12,traj_13,traj_14,traj_15,traj_16,traj_17,traj_18,traj_19,traj_20,traj_21,traj_22,traj_23,traj_24,traj_25,traj_26,traj_27,traj_28,traj_29,traj_30,traj_31,traj_32,traj_33,traj_34,traj_35,traj_36,traj_37,traj_38,traj_39,traj_40,traj_41,traj_42,traj_43,traj_44,traj_45,traj_46,traj_47,traj_48,traj_49
5151,0.4911667637351971,0.5053387691710347,0.4993205202873229,0.49951465734808775,0.5032032615026208,0.49213744903902157,0.5068918656571539,0.5076684139002136,0.49951465734808775,0.49893224616579307,0.5098039215686274,0.49873810910502814,0.5051446321102698,0.49019607843137253,0.4938846825859057,0.5018443020772666,0.504950495049505,0.5016501650165016,0.48767229664142886,0.48786643370219374,0.5103863327509222,0.5109687439332169,0.5026208503203261,0.5018443020772666,0.5041739468064453,0.49174917491749176,0.5070860027179188,0.49271986022131625,0.5012618908949719,0.49737914967967384,0.49233158609978644,0.49757328674043877,0.49466123082896524,0.49310813434284606,0.5080566880217433,0.4966026014366143,0.49000194137060765,0.49757328674043877,0.49310813434284606,0.49563191613278973,0.49446709376820036,0.49563191613278973,0.49407881964667055,0.5024267132595612,0.49602019025431954,0.49233158609978644,0.49369054552514074,0.5084449621432732,0.48806057076295867,0.49737914967967384
5201,0.49105941165160544,0.5047106325706595,0.49817342818688715,0.4999038646414151,0.5027879253989618,0.4916362238031148,0.5062487983080177,0.5072101518938665,0.49951932320707554,0.49817342818688715,0.510286483368583,0.4979811574697174,0.5054797154393386,0.49048259950009615,0.49452028456066144,0.502595654681792,0.505095174004999,0.4999038646414151,0.48817535089405883,0.4883676216112286,0.5099019419342434,0.5106710248029225,0.5018265718131129,0.5031724668333013,0.5041338204191501,0.49125168236877526,0.5075946933282061,0.4935589309748125,0.5006729475100942,0.4972120746010383,0.49125168236877526,0.49740434531820804,0.49452028456066144,0.49182849452028454,0.5081715054797155,0.49663526244952894,0.4902903287829264,0.49778888675254757,0.4943280138434916,0.49567390886368007,0.4950970967121707,0.4962507210151894,0.4954816381465103,0.5018265718131129,0.4952893674293405,0.49259757738896365,0.49336666025764275,0.5087483176312247,0.48855989232839836,0.49817342818688715
5251,0.488668824985717,0.5059988573605028,0.4989525804608646,0.49933346029327746,0.5029518187011998,0.4907636640639878,0.5071414968577413,0.5077128166063607,0.49857170062845174,0.4989525804608646,0.5103789754332508,0.49780994096362596,0.505237097695677,0.4913349838126071,0.49419158255570367,0.5012378594553418,0.5040944581984383,0.4997143401256903,0.488668824985717,0.4877166254046848,0.5103789754332508,0.5101885355170444,0.5014282993715483,0.5042848981146448,0.5035231384498191,0.4907636640639878,0.5075223766901542,0.4943820224719101,0.5014282993715483,0.49704818129880024,0.49095410398019423,0.49723862121500667,0.49457246238811653,0.4915254237288136,0.5073319367739478,0.4968577413825938,0.48981146448295565,0.4980003808798324,0.49400114263949724,0.4951437821367359,0.49400114263949724,0.4964768615501809,0.49723862121500667,0.502190059036374,0.4953342220529423,0.49190630356122644,0.4920967434774329,0.5088554561035993,0.4880975052370977,0.4989525804608646
5301,0.48934163365402755,0.5049990567817393,0.49971703452178834,0.499151103565365,0.5019807583474816,0.4908507828711564,0.5068854933031504,0.5076400679117148,0.4989624599132239,0.499151103565365,0.5102810790416903,0.49764195434823616,0.5049990567817393,0.4910394265232975,0.4942463686096963,0.5019807583474816,0.5034899075646104,0.49971703452178834,0.4880211280890398,0.4874551971326165,0.5099037917374081,0.509715148085267,0.5012261837389171,0.5033012639124693,0.5046217694774571,0.4904734955668742,0.508017355215997,0.4940577249575552,0.5019807583474816,0.4968873797396718,0.4908507828711564,0.4983965289568006,0.4948122995661196,0.4908507828711564,0.5078287115638559,0.49575551782682514,0.48971892095830977,0.49783059800037727,0.4942463686096963,0.4950009432182607,0.49556687417468404,0.49632144878324846,0.49651009243538957,0.5014148273910582,0.49613280513110736,0.49122807017543857,0.4923599320882852,0.5078287115638559,0.48934163365402755,0.4983965289568006
5351,0.4888805830685853,0.5045785834423472,0.5002803214352457,0.4987852737806018,0.5025228929172117,0.4913100355073818,0.5079424406652963,0.5071949168379742,0.49915903569426273,0.4987852737806018,0.5096243692767707,0.49729022612595775,0.5040179405718558,0.4911231545505513,0.49523453560082226,0.5027097738740423,0.5047654643991777,0.5000934404784152,0.4879461782844328,0.4871986544571108,0.5099981311904317,0.5090637264062792,0.5004672023920762,0.5025228929172117,0.5045785834423472,0.4907493926368903,0.5071949168379742,0.49336572603251727,0.5017753690898897,0.49822463091011027,0.4903756307232293,0.49729022612595775,0.4943001308166698,0.4913100355073818,0.5086899644926182,0.49523453560082226,0.4894412259390768,0.49785086899644926,0.49336572603251727,0.4961689403849748,0.49523453560082226,0.4969164642122968,0.4965427022986358,0.5006540833489067,0.49542141655765276,0.4911231545505513,0.49299196411885626,0.5073817977948047,0.4892543449822463,0.4985983928237713
5401,0.48935382336604333,0.5045361970005554,0.49972227365302724,0.4980559155711905,0.5028698389187187,0.49102018144788,0.5082392149601925,0.507683762266247,0.4982410664691724,0.4989816700610998,0.5091649694501018,0.49879651916311796,0.5036104425106461,0.4913904832438437,0.4952786521014627,0.5026846880207368,0.503795593408628,0.49916682095908166,0.48824291797815217,0.4865765598963155,0.5104610257359748,0.5100907239400111,0.5010183299389002,0.5023143862247732,0.5052768005924829,0.4913904832438437,0.5065728568783558,0.49398259581558973,0.501203480836882,0.4986113682651361,0.4902795778559526,0.4971301610812812,0.49453804850953526,0.49102018144788,0.5084243658581744,0.496204406591372,0.4899092760599889,0.4978707646732087,0.4926865395297167,0.4952786521014627,0.4956489538974264,0.4978707646732087,0.4963895574893538,0.501203480836882,0.4963895574893538,0.4908350305498982,0.49379744491760785,0.507683762266247,0.48935382336604333,0.49916682095908166
5451,0.4890845716382315,0.5046780407264722,0.5000917262887543,0.4984406530911759,0.5024766097963677,0.49183636030086225,0.507429829389103,0.506696019079068,0.49862410566868465,0.49899101082370206,0.5088974500091726,0.4984406530911759,0.5032104201064025,0.4914694551458448,0.4949550541185104,0.50357732526142,0.5030269675288938,0.49825720051366723,0.4881673087506879,0.4863327829756008,0.5096312603192075,0.5096312603192075,0.5004586314437718,0.5013758943313154,0.5048614933039809,0.4905521922583012,0.5068794716565768,0.4933039809209319,0.5004586314437718,0.4988075582461934,0.4905521922583012,0.4966061273160888,0.4944046963859842,0.4914694551458448,0.507429829389103,0.4966061273160888,0.4909190974133187,0.4977068427811411,0.49312052834342324,0.4955054118510365,0.4956888644285452,0.49825720051366723,0.4960557695835626,0.5011924417538066,0.4964226747385801,0.4909190974133187,0.49385433865345807,0.507429829389103,0.4905521922583012,0.4991744634012108
5501,0.488638429376477,0.5042719505544446,0.4993637520450827,0.49809125613524813,0.5028176695146337,0.49227413197600434,0.5069987275040901,0.5068169423741138,0.4984548263952009,0.49954553717505906,0.5095437193237593,0.4979094710052718,0.5031812397745864,0.49118342119614616,0.49554626431557897,0.5040901654244683,0.5028176695146337,0.4984548263952009,0.4880930739865479,0.4864570078167606,0.5080894382839484,0.5091801490638066,0.5004544628249409,0.5004544628249409,0.5040901654244683,0.49118342119614616,0.5066351572441374,0.4937284130158153,0.5008180330848937,0.49972732230503547,0.4902744955462643,0.49645518996546084,0.4935466278858389,0.492092346846028,0.5086347936738774,0.49645518996546084,0.49118342119614616,0.4977276858752954,0.4931830576258862,0.4957280494455554,0.49554626431557897,0.49863661152517724,0.4966369750954372,0.5015451736047991,0.4966369750954372,0.4908198509361934,0.4939101981457917,0.5062715869841847,0.49118342119614616,0.49900018178513
5551,0.488740767429292,0.5049540623311115,0.49864889209151503,0.49882903981264637,0.5026121419564042,0.49270401729418123,0.5067555395424248,0.5065753918212934,0.4975680057647271,0.49936948297604034,0.5090974599171321,0.49918933525490905,0.5038731760043236,0.49144298324626196,0.49594667627454514,0.5044136191677175,0.5035128805620609,0.4984687443703837,0.48856061970816067,0.48639884705458475,0.5085570167537381,0.5089173121960007,0.500810664745091,0.5006305170239597,0.5047739146099802,0.49000180147721134,0.5078364258692127,0.4930643127364439,0.500810664745091,0.49882903981264637,0.4901819491983426,0.49666726715907045,0.49342460817870654,0.4925238695730499,0.5080165735903441,0.49810844892812106,0.4912628355251306,0.49738785804359575,0.4932444604575752,0.4950459376688885,0.4954062331111511,0.4977481534858584,0.4968474148802018,0.5017114033507476,0.4964871194379391,0.4919834264096559,0.4937849036209692,0.5065753918212934,0.49036209691947397,0.49864889209151503
5601,0.48901981788966253,0.5052669166220318,0.49830387430815926,0.49973219068023567,0.5018746652383503,0.4936618460989109,0.5061596143545796,0.5077664702731655,0.4974111765756115,0.499196572040707,0.5090162470987324,0.49955365113372613,0.5040171397964649,0.4911622924477772,0.49758971612212105,0.504374218889484,0.5038386002499554,0.49830387430815926,0.4884841992501339,0.4870558828780575,0.5077664702731655,0.5091947866452419,0.5011605070523121,0.5020532047848598,0.5040171397964649,0.4909837529012676,0.5083020889126941,0.4929476879128727,0.5002678093197643,0.4986609534011784,0.4895554365291912,0.4970540974825924,0.4936618460989109,0.49276914836636315,0.5074093911801464,0.4984824138546688,0.4918764506338154,0.4972326370291019,0.4936618460989109,0.4950901624709873,0.49616139975004464,0.4974111765756115,0.4970540974825924,0.5020532047848598,0.4963399392965542,0.4918764506338154,0.4925906088198536,0.5061596143545796,0.4902695947152294,0.4981253347616497
5651,0.4889400106175898,0.5050433551583791,0.4990267209343479,0.4999115200849407,0.5025659175367192,0.49407184569102813,0.5075207927800389,0.5076977526101575,0.497788002123518,0.497788002123518,0.509113431251106,0.49796496195363654,0.5046894354981419,0.49070960891877546,0.4976110422933994,0.503450716687312,0.5029198371969563,0.4984958414439922,0.48964784993806404,0.4869934524862856,0.5075207927800389,0.509113431251106,0.5029198371969563,0.5011502388957707,0.5039815961776677,0.490886568748894,0.509113431251106,0.4923022473898425,0.5002654397451779,0.49831888161387367,0.48911697044770835,0.49672624314280656,0.493717926030791,0.49212528755972396,0.5085825517607503,0.4992036807644665,0.4919483277296054,0.49743408246328086,0.49354096620067245,0.4960184038223323,0.4969032029729252,0.49743408246328086,0.49708016280304373,0.501858078216245,0.49531056450185806,0.49159440806936827,0.49354096620067245,0.5055742346487347,0.4910635285790126,0.49831888161387367
5701,0.4893878266970707,0.5057007542536397,0.4993860726188388,0.5002631117347833,0.5018417821434836,0.4935976144536046,0.5074548324855288,0.5071040168391511,0.49763199438694966,0.4981582178565164,0.5083318716014734,0.4979828100333275,0.5046483073145063,0.49026486581301526,0.4979828100333275,0.502894229082617,0.5023680056130504,0.4972811787405718,0.4897386423434485,0.4879845641115594,0.5060515699000175,0.5090335028942291,0.5020171899666726,0.5016663743202947,0.5032450447289949,0.490791089282582,0.5086826872478513,0.4921943518680933,0.4992106647956499,0.4983336256797053,0.4881599719347483,0.49763199438694966,0.4934222066304157,0.4932467988072268,0.5079810559550956,0.499035256972461,0.49131731275214874,0.496930363094194,0.4944746535695492,0.4971057709173829,0.4967549552710051,0.4985090335028942,0.4978074022101386,0.5020171899666726,0.4941238379231714,0.490791089282582,0.49377302227679354,0.5057007542536397,0.490791089282582,0.4971057709173829
5751,0.490697270039993,0.5063467223091637,0.49904364458355066,0.5000869414014953,0.5023474178403756,0.4934793948878456,0.5087810815510346,0.5070422535211268,0.4985219961745783,0.4981742305685968,0.5080855503390714,0.49730481655364284,0.5047817770822466,0.4900017388280299,0.4983481133715876,0.5032168318553295,0.5033907146583203,0.4966092853416797,0.48982785602503914,0.48843679360111286,0.5059989567031821,0.5089549643540254,0.5016518866284124,0.5016518866284124,0.5021735350373848,0.49139280125195617,0.5087810815510346,0.4924360980699009,0.4983481133715876,0.4988697617805599,0.4879151451921405,0.49765258215962443,0.4933055120848548,0.4936532776908364,0.5082594331420622,0.49939141018953226,0.4901756216310207,0.49747869935663364,0.49504434011476267,0.49713093375065204,0.4966092853416797,0.4983481133715876,0.49747869935663364,0.5026951834463571,0.4936532776908364,0.4908711528429838,0.49417492609980873,0.506868370718136,0.49278386367588245,0.49765258215962443
5801,0.49129460437855543,0.5057748664023444,0.4997414238924323,0.5006033442509912,0.5016376486812618,0.4940527495259438,0.5085330115497328,0.5069815549043268,0.4990518876055852,0.49836235131873813,0.508360627478021,0.49750043096017926,0.5037062575418031,0.4895707636614377,0.49887950353387345,0.5028443371832443,0.5028443371832443,0.4966385106016204,0.4888812273745906,0.48750215480089637,0.5064644026891916,0.5087053956214446,0.5026719531115325,0.5024995690398207,0.5012928805378383,0.4914669884502672,0.5090501637648681,0.4933632132390967,0.4987071194621617,0.49887950353387345,0.4888812273745906,0.4971556628167557,0.4935355973108085,0.4928460610239614,0.5088777796931564,0.49939665574900877,0.48939837958972593,0.49818996724702636,0.4942251335976556,0.49818996724702636,0.49629374245819685,0.4985347353904499,0.4973280468884675,0.503016721254956,0.49439751766936735,0.490087915876573,0.4959489743147733,0.5062920186174797,0.4921565247371143,0.4980175831753146
5851,0.4920526405742608,0.5062382498718168,0.500769099299265,0.500769099299265,0.5019654759870108,0.4941035720389677,0.5076055375149547,0.5069218936933857,0.4987181678345582,0.49735088019142026,0.507776448470347,0.49735088019142026,0.5038454964963254,0.48931806528798494,0.4988890787899504,0.5035036745855409,0.5029909417193642,0.49717996923602803,0.49000170910955393,0.4872671338232781,0.5055546060502478,0.5084600922919159,0.502820030763972,0.5023072978977953,0.5009400102546573,0.4915399077080841,0.5088019142027004,0.49307810630661425,0.4983763459237737,0.49803452401298925,0.4898307981541617,0.4958126815928901,0.49307810630661425,0.49256537344043755,0.5076055375149547,0.4994018116561272,0.48897624337720047,0.4982054349683815,0.49478721586053664,0.4982054349683815,0.49683814732524356,0.4992309007007349,0.49683814732524356,0.5026491198085797,0.4949581268159289,0.49051444197573063,0.49564177063749787,0.5052127841394634,0.4920526405742608,0.49769270210220473
5901,0.49211997966446364,0.5065243179122183,0.5012709710218607,0.5005931198102017,0.5019488222335198,0.4948313845110998,0.5080494831384511,0.506693780715133,0.49940688018979834,0.49839010337230977,0.5072021691238773,0.498220640569395,0.5041518386714117,0.48991696322657174,0.498220640569395,0.5039823758684968,0.5033045246568378,0.49669547534316216,0.48991696322657174,0.4872055583799356,0.5056770038976445,0.5083884087442806,0.5027961362480935,0.5016098966276902,0.5012709710218607,0.4914421284528046,0.5080494831384511,0.4941535332994408,0.5000847314014574,0.4978817149635655,0.4894085748178275,0.4953397729198441,0.49398407049652604,0.49178105405863415,0.506693780715133,0.4985595661752245,0.4889001864090832,0.497542789357736,0.4948313845110998,0.49771225216065074,0.4963565497373327,0.4978817149635655,0.49686493814607696,0.5031350618539231,0.49601762413150313,0.49059481443823083,0.4953397729198441,0.5061853923063887,0.49110320284697506,0.4970344009489917
5951,0.4920181482103848,0.5064695009242144,0.5005881364476559,0.5010922534027894,0.5026046042681902,0.49487481095614183,0.5081498907746598,0.5076457738195261,0.4997479415224332,0.4980675516719879,0.5071416568643925,0.49773147370189885,0.504116955133591,0.4903377583599395,0.4980675516719879,0.5032767602083683,0.5022685262981011,0.49705931776172074,0.4891614854646278,0.48764913459922704,0.5054612670139472,0.5089900856998824,0.5026046042681902,0.5010922534027894,0.5010922534027894,0.49168207024029575,0.5073096958494371,0.49386657704587467,0.5000840194925222,0.498739707612166,0.4891614854646278,0.4947067719710973,0.49386657704587467,0.49218618719542934,0.5063014619391699,0.49907578558225507,0.48832129053940515,0.49773147370189885,0.49487481095614183,0.4978995126869434,0.4963871618215426,0.4980675516719879,0.49554696689631994,0.5029406822382793,0.4947067719710973,0.49100991430011764,0.4952108889262309,0.506637539909259,0.4913459922702067,0.49672323979163163
6001,0.492084652557907,0.506582236293951,0.5012497917013831,0.5004165972337944,0.5030828195300783,0.49458423596067325,0.506582236293951,0.507915347442093,0.5005832361273121,0.4990834860856524,0.5074154307615397,0.4984169305115814,0.5042492917847026,0.48975170804865853,0.49741709715047494,0.5040826528911848,0.5017497083819363,0.4962506248958507,0.48975170804865853,0.4880853191134811,0.5057490418263623,0.5084152641226463,0.5020829861689718,0.5007498750208299,0.5014164305949008,0.4925845692384603,0.5064155974004333,0.49375104149308446,0.5002499583402766,0.4987502082986169,0.48958506915514083,0.49458423596067325,0.49508415264122646,0.4917513747708715,0.5057490418263623,0.49925012497917015,0.4892517913681053,0.4985835694050991,0.4952507915347442,0.4977503749375104,0.49608398600233294,0.4972504582569572,0.4952507915347442,0.503249458423596,0.49475087485419095,0.4910848191968005,0.49558406932177973,0.5070821529745042,0.4915847358773538,0.49641726378936846
6051,0.4919847959015039,0.5068583705172699,0.5007436787307883,0.49958684514956203,0.5038836555941166,0.49462898694430674,0.5068583705172699,0.5068583705172699,0.4999173690299124,0.4992563212692117,0.5070236324574451,0.49843001156833583,0.5052057511155181,0.48934060485870107,0.49727317798710957,0.5038836555941166,0.5028920839530656,0.49512477276483224,0.49000165261940176,0.48851429515782513,0.5050404891753429,0.5080152040984961,0.5012394645513139,0.5007436787307883,0.501404726491489,0.4933068914229053,0.5057015369360436,0.4934721533630805,0.49892579738886134,0.49892579738886134,0.4896711287390514,0.4941332011237812,0.4954552966451826,0.4916542720211535,0.5063625846967443,0.4990910593290365,0.4895058667988762,0.4992563212692117,0.4956205585853578,0.49743843992728476,0.4961163444058833,0.49760370186745995,0.4956205585853578,0.5017352503718394,0.49512477276483224,0.49132374814080315,0.49495951082465706,0.5073541563377955,0.49082796232027764,0.4964468682862337
6101,0.49139485330273724,0.5061465333551877,0.4999180462219308,0.49959023110965417,0.5040157351253893,0.49434518931322735,0.5064743484674643,0.5077856089165711,0.5005736764464842,0.4999180462219308,0.5076217013604327,0.49860678577282413,0.504835272906081,0.48975577774135387,0.4976233404359941,0.5040157351253893,0.5035240124569743,0.49483691198164237,0.4909031306343222,0.48910014751680053,0.504343550237666,0.5089329618095394,0.5013932142271759,0.5007375840026225,0.5005736764464842,0.4953286346500574,0.5056548106867726,0.49385346664481233,0.4994263235535158,0.4994263235535158,0.48959187018521555,0.49450909686936567,0.494673004425504,0.49139485330273724,0.5074577938042943,0.49959023110965417,0.48975577774135387,0.4992624159973775,0.49614817243074905,0.4974594328798558,0.4953286346500574,0.4984428782166858,0.49614817243074905,0.5017210293394525,0.49565644976233403,0.49172266841501394,0.4963120799868874,0.5076217013604327,0.4909031306343222,0.4954925422061957
6151,0.49065192651601364,0.5056088440903918,0.498943261258332,0.4999187124044871,0.5047959681352625,0.4940660055275565,0.5056088440903918,0.5069094456185986,0.5004064379775647,0.4994309868314095,0.5077223215737279,0.4984555356852544,0.5051211185173142,0.48951390017883273,0.49780523492115103,0.5041456673711592,0.5038205169891075,0.49455373110063405,0.49097707689806536,0.4898390505608844,0.5038205169891075,0.5077223215737279,0.5017070395057714,0.500081287595513,0.49926841164038366,0.49552918224678916,0.5051211185173142,0.4940660055275565,0.500081287595513,0.49878068606730613,0.4901642009429361,0.49390343033653067,0.4948788814826857,0.4917899528531946,0.5072345960006504,0.4999187124044871,0.48902617460575515,0.49878068606730613,0.49650463339294426,0.4979678101121769,0.495691757437815,0.4994309868314095,0.495691757437815,0.501056738741668,0.4968297837749959,0.49162737766216874,0.4953666070557633,0.5069094456185986,0.490326776133962,0.49552918224678916
6201,0.49040477342364136,0.5052410901467506,0.499435574907273,0.5004031607805193,0.5052410901467506,0.49411385260441865,0.5047572972101274,0.507176261893243,0.5012094823415578,0.49927431059506533,0.5073375262054507,0.4984679890340268,0.5054023544589582,0.4897597161748105,0.496694081599742,0.5045960328979197,0.5034671827124657,0.4952427027898726,0.4910498306724722,0.4895984518626028,0.5039509756490889,0.5079825834542816,0.502177068214804,0.4989517819706499,0.4995968392194807,0.4954039671020803,0.504434768585712,0.4950814384776649,0.49911304628285763,0.4984679890340268,0.4897597161748105,0.49379132398000325,0.4954039671020803,0.49266247379454925,0.5073375262054507,0.49911304628285763,0.48863086598935657,0.49782293178519593,0.49621028866311884,0.49782293178519593,0.49572649572649574,0.499435574907273,0.49556523141428804,0.500564425092727,0.49733913884857284,0.4913723592968876,0.4954039671020803,0.5057248830833736,0.4915336236090953,0.49637155297532654
6251,0.48968165093585025,0.5056790913453847,0.49896016637338025,0.5007198848184291,0.5056790913453847,0.49480083186690127,0.504879219324908,0.5077587585986242,0.5005599104143337,0.49960006398976164,0.5067989121740522,0.49912014077747563,0.5051991681330987,0.49032154855223165,0.49672052471604544,0.5058390657494801,0.504399296112622,0.49544072948328266,0.49080147176451766,0.4901615741481363,0.504399296112622,0.5072788353863382,0.5016797312430011,0.49944008958566627,0.500239961606143,0.49544072948328266,0.5042393217085266,0.49432090865461525,0.49864021756518956,0.49816029435290354,0.49000159974404095,0.49368101103823386,0.49544072948328266,0.49192129259318507,0.5075987841945289,0.500239961606143,0.48840185570308753,0.49848024316109424,0.49640057590785475,0.49656055031195007,0.49544072948328266,0.5000799872020477,0.49544072948328266,0.5010398336266197,0.49688049912014076,0.4916013437849944,0.49528075507918734,0.5058390657494801,0.4916013437849944,0.49608062709966405
6301,0.4897635295984764,0.5053166164100936,0.4986510077765434,0.49992064751626725,0.5054753213775591,0.49452467862244087,0.5042056816378353,0.5080146008570068,0.5008728773210601,0.5002380574511982,0.506110141247421,0.49944453261387084,0.5048405015076972,0.4900809395334074,0.4967465481669576,0.5048405015076972,0.5046817965402317,0.49563561339469925,0.49119187430566574,0.4908744643707348,0.5040469766703698,0.507062371052214,0.5002380574511982,0.49944453261387084,0.49944453261387084,0.49563561339469925,0.5045230915727662,0.49452467862244087,0.49880971274400887,0.497857482939216,0.48928741469608,0.493572448817648,0.49579431836216475,0.49214410411045867,0.507062371052214,0.5003967624186637,0.48928741469608,0.4986510077765434,0.4959530233296302,0.49627043326456116,0.49642913823202667,0.5007141723535947,0.49500079352483733,0.5005554673861292,0.49642913823202667,0.49119187430566574,0.4951594984923028,0.50579273131249,0.49150928424059676,0.4961117282970957
6351,0.49031648559282004,0.5059045819555975,0.4985041725712486,0.5003936387970398,0.5054322153991497,0.4939379625255865,0.5040151157298063,0.5082664147378365,0.5013383719099355,0.4997638167217761,0.5065344040308613,0.499921272240592,0.5059045819555975,0.4896866635175563,0.4964572508266415,0.5052747598803338,0.5055896709179657,0.4955125177137459,0.4911037631868997,0.4901590300740041,0.5035427491733585,0.507321681624941,0.5008660053534877,0.49944890568414424,0.49960636120296015,0.49582742875137775,0.5027554715792788,0.4956699732325618,0.4988190836088805,0.49818926153361676,0.4896866635175563,0.49362305148795466,0.49598488427019366,0.4920484962997953,0.5077940481813887,0.5007085498346717,0.4898441190363722,0.49944890568414424,0.4955125177137459,0.4956699732325618,0.4966147063454574,0.5003936387970398,0.49504015115729805,0.5010234608723035,0.4961423397890096,0.4911037631868997,0.49582742875137775,0.504802393323886,0.4915761297433475,0.49629979530782553
6401,0.4903921262302765,0.5053897828464302,0.4991407592563662,0.5007030151538822,0.5044524293079207,0.49429776597406655,0.5041399781284175,0.5082018434619591,0.5016403686923918,0.5000781127948758,0.5061709107951883,0.4992969848461178,0.5060146852054367,0.48992344946102173,0.496484924230589,0.5053897828464302,0.505077331666927,0.49523511951257615,0.4911732541790345,0.4905483518200281,0.5038275269489142,0.5069520387439462,0.5013279175128886,0.499609436025621,0.500390563974379,0.49601624746133416,0.5016403686923918,0.49445399156381814,0.49867208248711137,0.49773472894860177,0.48898609592251213,0.49398531479456337,0.49695360099984376,0.49226683330729576,0.5067958131541946,0.499609436025621,0.4902359006405249,0.498828308076863,0.49617247305108575,0.49507889392282456,0.4966411498203406,0.5000781127948758,0.49523511951257615,0.5010154663333855,0.4966411498203406,0.49164193094828934,0.49601624746133416,0.5058584596156851,0.49179815653804093,0.4975785033588502
6451,0.490156564873663,0.5048829638815687,0.4996124631840025,0.5005425515423966,0.5041078902495737,0.49310184467524415,0.5036428460703767,0.5078282436831499,0.5014726399007906,0.5000775073631996,0.5062780964191598,0.49914741900480547,0.5062780964191598,0.490466594326461,0.4958921097504263,0.5056580375135638,0.5051929933343667,0.4955820802976283,0.4921717563168501,0.490466594326461,0.5041078902495737,0.5056580375135638,0.5019376840799876,0.49852736009920945,0.5005425515423966,0.4955820802976283,0.5016276546271896,0.49496202139203227,0.49883738955200746,0.49759727174081536,0.48922647651526896,0.4943419624864362,0.49682219810882033,0.49325685940164316,0.5068981553247559,0.4993024337312045,0.49139668268485504,0.49899240427840647,0.4960471244768253,0.4943419624864362,0.49759727174081536,0.4999224926368005,0.4954270655712293,0.5005425515423966,0.49728724228801735,0.4921717563168501,0.4963571539296233,0.5061230816927608,0.4920167415904511,0.49775228646721437
6501,0.4906937394247039,0.5054606983540993,0.5005383787109675,0.5003845562221196,0.5043839409321643,0.49207814182433474,0.5046915859098601,0.5083833256422089,0.5028457160436856,0.49992308875557606,0.505922165820643,0.4985386863559452,0.5060759883094909,0.49100138440239965,0.49638517151207506,0.5060759883094909,0.5051530533764036,0.4966928164897708,0.49207814182433474,0.4906937394247039,0.5037686509767728,0.5049992308875557,0.5019227811105984,0.4986925088447931,0.5005383787109675,0.4951545916012921,0.5013074911552069,0.49484694662359635,0.498846331333641,0.497615751422858,0.4886940470696816,0.4942316566682049,0.4971542839563144,0.4936163667128134,0.5071527457314259,0.4996154437778803,0.491770496846639,0.4993077988001846,0.4968466389786187,0.49392401169050915,0.4979233964005538,0.498846331333641,0.49484694662359635,0.5009998461775111,0.49746192893401014,0.49238578680203043,0.4968466389786187,0.505922165820643,0.491770496846639,0.497615751422858
6551,0.49076476873759733,0.5043504808426195,0.500686918027782,0.5003816211265456,0.5035872385895284,0.4919859563425431,0.5055716684475653,0.5081666921080751,0.5029766447870554,0.4999236757746909,0.5061822622500382,0.4983971912685086,0.505419019996947,0.4906121202869791,0.4953442222561441,0.5052663715463288,0.5049610746450923,0.4970233552129446,0.4916806594413067,0.491222714089452,0.5043504808426195,0.5055716684475653,0.5023660509845825,0.4977865974660357,0.500686918027782,0.49458098000305295,0.502060754083346,0.4942756831018165,0.4994657304228362,0.4980918943672722,0.4884750419783239,0.49442833155243476,0.4970233552129446,0.4936650892993436,0.5077087467562205,0.4994657304228362,0.4918333078919249,0.4994657304228362,0.4964127614104717,0.4929018470462525,0.4982445428178904,0.4994657304228362,0.49458098000305295,0.5005342695771637,0.4970233552129446,0.49213860479316135,0.49687070676232636,0.5066402076018929,0.4916806594413067,0.4976339490154175
6601,0.4909862142099682,0.5047720042417816,0.5005302226935313,0.49931828510831694,0.5031055900621118,0.49174367520072715,0.5056809574306923,0.508104832601121,0.5032570822602636,0.49931828510831694,0.5058324496288441,0.49886380851386153,0.5059839418269959,0.4902287532192092,0.49507650356006666,0.5053779730343887,0.5047720042417816,0.49765187092864716,0.4925011361914861,0.490380245417361,0.5041660354491744,0.5052264808362369,0.5032570822602636,0.4984093319194062,0.5009846992879867,0.4943190425693077,0.5031055900621118,0.49462202696561125,0.5000757460990759,0.4973488865323436,0.48750189365247687,0.4943190425693077,0.4968944099378882,0.4940160581730041,0.5074988638085138,0.5000757460990759,0.49174367520072715,0.4996212695046205,0.49613694894712923,0.4935615815785487,0.49765187092864716,0.49825783972125437,0.49462202696561125,0.5006817148916831,0.4968944099378882,0.49219815179518256,0.49704590213604,0.5071958794122102,0.4925011361914861,0.4973488865323436
